"Function / Call Stack","INST_RETIRED.ANY","CPU_CLK_UNHALTED.THREAD","CPU_CLK_UNHALTED.REF_TSC","DTLB_LOAD_MISSES.MISS_CAUSES_A_WALK","ITLB_MISSES.MISS_CAUSES_A_WALK","MEM_LOAD_RETIRED.L1_HIT_PS","MEM_LOAD_RETIRED.L1_MISS_PS","MEM_LOAD_RETIRED.L2_HIT_PS","MEM_LOAD_RETIRED.L2_MISS_PS","MEM_LOAD_RETIRED.L3_HIT_PS","MEM_LOAD_RETIRED.L3_MISS_PS"
"func@0x1c002c210","0","2000000","2000000","0","0","0","0","0","0","0","0"
"func@0x1c0001000","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x140043be0","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1402059a0","0","4000000","2000000","0","0","0","0","0","0","0","0"
"func@0x1c00500c7","0","0","2000000","0","0","0","0","0","0","0","0"
"clean","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1c004c6f4","0","60000000","60000000","0","0","400000","0","0","0","0","0"
"func@0x14019c010","0","2000000","0","0","0","0","0","0","0","0","40000"
"func@0x1c0015b14","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x140098d30","0","12000000","0","0","0","0","0","0","0","0","0"
"func@0x1402b5a70","0","4000000","6000000","0","0","0","0","0","80000","0","0"
"KeSynchronizeExecution","0","2000000","2000000","20000","0","0","0","0","0","0","0"
"func@0x1400bd510","0","2000000","0","0","0","200000","0","0","0","0","0"
"func@0x1c0005e6c","0","0","0","0","0","200000","0","0","0","0","0"
"func@0x1c00029e0","0","4000000","4000000","20000","0","200000","0","0","40000","0","0"
"func@0x1c0027c48","0","0","4000000","0","0","0","0","0","0","0","0"
"func@0x140475800","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1c002be7e","0","8000000","0","0","0","0","0","0","40000","0","0"
"func@0x140075de0","0","0","2000000","0","0","0","200000","0","0","0","0"
"func@0x14025ccd0","0","2000000","2000000","0","0","0","0","0","0","0","0"
"func@0x14025d180","0","8000000","0","0","0","0","0","0","0","0","0"
"func@0x140099f40","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1c0024db4","0","0","4000000","20000","0","0","0","0","0","0","0"
"func@0x1c001b17f","0","4000000","4000000","0","0","200000","0","0","0","0","0"
"func@0x14002839c","0","6000000","2000000","0","0","0","0","0","0","0","0"
"func@0x140204760","0","4000000","6000000","0","0","0","0","0","0","40000","0"
"func@0x1400bab10","0","0","0","0","0","600000","0","0","40000","0","40000"
"func@0x1c000bf70","0","28000000","10000000","0","0","0","0","0","0","0","0"
"func@0x18000659c","0","2000000","0","0","0","0","0","0","0","0","0"
"errno","0","2000000","0","0","0","0","0","0","0","0","0"
"fileno","0","2000000","2000000","0","0","0","0","0","0","0","0"
"func@0x1400cabf0","0","0","4000000","0","0","0","0","40000","0","0","0"
"func@0x1400feeaf","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x180020013","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x140119f30","0","0","0","0","0","0","200000","0","0","0","0"
"func@0x1400d2120","0","0","0","20000","0","0","0","0","0","0","0"
"func@0x140096d60","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x14006dad7","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x14009a664","0","0","0","0","0","0","0","40000","0","0","0"
"func@0x14037c3e0","0","4000000","2000000","0","0","0","0","0","0","0","0"
"func@0x140139561","0","0","0","0","0","200000","0","0","0","0","0"
"func@0x14013aef7","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1400389f0","0","0","0","0","0","200000","0","0","0","0","0"
"func@0x140296710","0","2000000","2000000","0","0","0","0","0","0","0","0"
"func@0x1c0024c00","0","2000000","2000000","0","0","200000","0","0","0","0","0"
"func@0x18008e4b0","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1400fe830","0","0","0","0","0","200000","0","0","0","0","0"
"func@0x140130e40","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1403b4f00","0","8000000","0","0","0","0","0","0","0","0","0"
"func@0x1401275bc","0","0","4000000","0","0","0","0","0","0","0","0"
"func@0x140107250","0","2000000","2000000","0","0","200000","0","0","0","0","0"
"func@0x1400b3e64","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x140148ca0","0","2000000","2000000","0","0","200000","0","0","0","0","0"
"_chkstk","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x140076d20","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x1401183e8","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1404f7c50","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x140179490","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1c005768c","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x140025eb4","0","0","2000000","0","0","0","0","0","0","0","0"
"NtWriteFile","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x14007b950","0","0","0","0","0","0","0","0","40000","0","0"
"KeWaitForMutexObject","0","2000000","2000000","0","0","0","0","0","0","0","0"
"func@0x14013dfcf","0","0","0","0","0","400000","0","0","0","0","0"
"func@0x14015d840","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x14012f320","0","10000000","8000000","0","0","0","0","0","0","0","0"
"func@0x140099750","0","0","4000000","0","0","0","0","0","0","0","0"
"func@0x140130667","0","10000000","2000000","0","0","200000","0","0","0","0","0"
"func@0x140176ab0","0","0","4000000","20000","0","0","0","0","0","0","0"
"func@0x140118397","0","42000000","32000000","0","0","0","0","0","0","0","0"
"func@0x1401528f0","0","0","0","0","0","0","0","0","0","0","40000"
"RtlQueryPerformanceCounter","0","0","0","0","0","0","0","0","0","0","40000"
"func@0x1400d6c88","0","2000000","2000000","0","0","0","0","0","0","0","0"
"func@0x14009bc40","0","0","4000000","0","0","0","0","0","40000","0","0"
"func@0x1c0038cd0","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x140038d50","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x14004a7a0","0","0","0","0","0","200000","200000","0","0","0","0"
"func@0x1400d7140","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x14000ce24","0","0","0","0","0","0","0","0","40000","0","0"
"func@0x1404d23d0","0","0","0","0","0","0","0","0","40000","0","0"
"func@0x14008eaa4","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x1405090e0","0","0","2000000","0","0","200000","0","0","0","0","0"
"func@0x14008a013","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x14008e20a","0","2000000","0","0","0","0","0","0","0","0","0"
"ExGetCurrentProcessorCounts","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x14009a730","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x1400778f0","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x140326d60","0","4000000","0","0","0","0","0","0","40000","0","0"
"KeCopyAffinityEx","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x1404f7ca0","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1400c9260","0","0","0","0","0","200000","0","0","0","0","0"
"func@0x1402275d0","0","2000000","4000000","0","0","0","0","0","0","0","0"
"PoFxCompleteIdleCondition","0","0","2000000","0","0","200000","0","0","0","0","0"
"func@0x14009badd","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x18002b220","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1c0006790","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1400cf7c0","0","0","8000000","0","0","0","0","0","0","0","0"
"func@0x1c000a1c0","0","0","0","0","0","200000","0","0","0","0","0"
"FsRtlAcquireHeaderMutex","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1402ac430","0","6000000","4000000","0","0","0","0","0","40000","0","0"
"func@0x1402147e0","0","4000000","4000000","0","0","0","0","0","0","0","0"
"func@0x140125bb0","0","4000000","0","0","0","0","0","0","0","0","0"
"func@0x1c010d4e0","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x14003bf84","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1400984f0","0","2000000","0","0","0","0","0","0","0","0","0"
"KeQueryTimeIncrement","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x14009e2c8","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1400ad158","0","0","0","20000","0","0","0","0","0","0","0"
"func@0x1400f62c0","0","2000000","2000000","0","0","0","0","0","0","0","0"
"func@0x1c00772f0","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x140019b00","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x140201120","0","4000000","0","0","0","0","0","0","0","0","0"
"TlsSetValue","0","4000000","0","20000","0","0","0","0","0","0","0"
"func@0x14003bbe0","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x1c00e076c","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x14037df00","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x1c0023060","0","2000000","2000000","0","0","0","0","0","0","0","0"
"KeSetTimerEx","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1c0024de0","0","2000000","0","0","0","0","0","0","0","0","0"
"KeIsAttachedProcess","0","0","0","0","0","0","0","0","40000","0","0"
"NdisMIndicateReceiveNetBufferLists","0","0","0","0","0","0","0","0","0","40000","0"
"NdisSetTimerObject","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1400749d0","0","0","2000000","0","0","0","0","40000","0","0","0"
"func@0x14007afc0","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x18002040c","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x14009ba90","0","0","2000000","0","0","0","0","0","0","0","0"
"NdisAllocateNetBufferAndNetBufferList","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x1400697e0","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x1404f7660","0","0","0","0","0","0","0","40000","0","0","0"
"NdisAcquireRWLockRead","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x1400817c0","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x1c0025140","0","0","0","0","0","0","200000","0","40000","0","40000"
"func@0x14055da70","0","2000000","0","0","0","0","0","0","0","0","0"
"func@0x1c0025568","0","2000000","0","0","0","0","0","0","0","0","0"
"WppAutoLogTrace","0","0","2000000","0","0","0","0","0","0","0","0"
"func@0x14050c7e0","0","0","2000000","0","0","0","0","0","0","0","0"
